,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Recency_Group,Total_Promotion,Ikut_Promo
1033,4754,1966.0,Master,Married,33585.0,0.0,1.0,25-09-2013,91.0,30.0,11.0,33.0,13.0,6.0,29.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1034,4002,1960.0,PhD,Married,77037.0,0.0,1.0,13-10-2013,3.0,463.0,96.0,333.0,168.0,53.0,10.0,1.0,7.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-9,0.0,Tidak
1035,8870,1984.0,Graduation,Married,35196.0,1.0,0.0,13-11-2012,68.0,75.0,12.0,141.0,43.0,39.0,187.0,6.0,6.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60-69,1.0,Ya
1036,966,1966.0,Graduation,Married,44529.0,0.0,1.0,05-07-2013,98.0,538.0,13.0,91.0,17.0,6.0,26.0,6.0,6.0,2.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90-99,1.0,Ya
1037,4767,1965.0,Master,Married,70924.0,0.0,0.0,07-04-2014,41.0,635.0,114.0,254.0,132.0,152.0,76.0,1.0,6.0,6.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40-49,1.0,Ya
1038,9725,1966.0,PhD,Married,28764.0,1.0,1.0,05-06-2014,16.0,8.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10-19,1.0,Ya
1039,4475,1949.0,PhD,Married,69098.0,0.0,0.0,16-02-2013,82.0,1315.0,22.0,780.0,145.0,0.0,178.0,1.0,7.0,8.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1040,5740,1970.0,Master,Divorced,25959.0,1.0,1.0,14-02-2013,1.0,4.0,2.0,12.0,7.0,5.0,26.0,2.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0-9,1.0,Ya
1041,5731,1983.0,Master,Married,27100.0,1.0,0.0,05-04-2013,64.0,12.0,0.0,13.0,2.0,0.0,10.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1042,7290,1985.0,Graduation,Single,70596.0,0.0,0.0,05-10-2012,68.0,347.0,44.0,534.0,17.0,0.0,26.0,1.0,3.0,5.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1043,3846,1974.0,Graduation,Married,42557.0,0.0,1.0,29-08-2012,98.0,192.0,5.0,53.0,0.0,5.0,15.0,4.0,6.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1044,8104,1951.0,PhD,Married,53312.0,0.0,0.0,09-08-2013,32.0,241.0,0.0,12.0,0.0,0.0,25.0,1.0,5.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30-39,0.0,Tidak
1045,4507,1952.0,Graduation,Single,72228.0,0.0,0.0,27-11-2012,87.0,631.0,28.0,491.0,30.0,14.0,56.0,1.0,6.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1046,11013,1987.0,Graduation,Married,67605.0,0.0,0.0,31-03-2013,84.0,336.0,28.0,282.0,184.0,54.0,54.0,1.0,2.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1047,4491,1949.0,Master,Married,62845.0,1.0,1.0,01-10-2012,3.0,1099.0,0.0,45.0,0.0,0.0,34.0,11.0,3.0,4.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0-9,1.0,Ya
1048,3759,1958.0,Graduation,Married,65196.0,0.0,2.0,25-07-2013,34.0,743.0,19.0,181.0,12.0,0.0,200.0,2.0,7.0,6.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30-39,1.0,Ya
1049,1162,1987.0,PhD,Single,42000.0,0.0,0.0,10-01-2013,23.0,124.0,83.0,267.0,85.0,59.0,35.0,2.0,5.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20-29,1.0,Ya
1050,2055,1973.0,PhD,Divorced,35860.0,1.0,1.0,19-05-2014,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30-39,1.0,Ya
1051,10766,1964.0,PhD,Married,65526.0,0.0,1.0,11-04-2014,22.0,397.0,19.0,69.0,12.0,0.0,9.0,1.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-29,0.0,Tidak
1052,4415,1961.0,Graduation,Married,16860.0,1.0,1.0,12-09-2012,19.0,10.0,4.0,4.0,3.0,3.0,14.0,3.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-19,0.0,Tidak
1053,3005,1992.0,Graduation,Single,83528.0,0.0,0.0,01-05-2014,7.0,530.0,117.0,678.0,134.0,44.0,147.0,1.0,4.0,10.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0-9,3.0,Ya
1054,2223,1965.0,Master,Divorced,64176.0,0.0,1.0,03-08-2012,52.0,1215.0,33.0,249.0,64.0,116.0,149.0,8.0,8.0,9.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50-59,0.0,Tidak
1055,4817,1956.0,Graduation,Divorced,22304.0,0.0,0.0,04-08-2012,91.0,3.0,2.0,7.0,0.0,4.0,2.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1056,2875,1978.0,Graduation,Married,67023.0,0.0,0.0,04-03-2014,93.0,444.0,44.0,382.0,11.0,8.0,17.0,1.0,3.0,7.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90-99,0.0,Tidak
1057,10536,1971.0,PhD,Married,32892.0,1.0,0.0,25-05-2014,78.0,26.0,0.0,15.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1058,11112,1966.0,Graduation,Married,70713.0,0.0,1.0,03-12-2012,23.0,736.0,114.0,279.0,82.0,76.0,190.0,6.0,5.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-29,0.0,Tidak
1059,3807,1955.0,Graduation,Married,59925.0,0.0,1.0,30-11-2012,83.0,473.0,21.0,176.0,19.0,21.0,56.0,3.0,9.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1060,9197,1953.0,Graduation,Married,39722.0,0.0,1.0,24-02-2014,92.0,32.0,0.0,5.0,2.0,0.0,8.0,2.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1061,10832,1958.0,Graduation,Married,46610.0,0.0,0.0,18-07-2013,4.0,288.0,10.0,30.0,4.0,10.0,125.0,1.0,6.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-9,0.0,Tidak
1062,6421,1961.0,Graduation,Married,88347.0,0.0,0.0,03-07-2013,32.0,1050.0,178.0,555.0,77.0,138.0,118.0,1.0,4.0,7.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30-39,1.0,Ya
1063,4207,1981.0,PhD,Married,87171.0,0.0,0.0,01-05-2013,27.0,1001.0,44.0,107.0,58.0,44.0,44.0,1.0,6.0,7.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20-29,2.0,Ya
1064,577,1976.0,Master,Married,26907.0,1.0,1.0,20-08-2013,10.0,9.0,1.0,7.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-19,0.0,Tidak
1065,10855,1968.0,Master,Single,50014.0,1.0,0.0,22-01-2014,9.0,234.0,14.0,77.0,19.0,10.0,42.0,2.0,4.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-9,0.0,Tidak
1066,3081,1978.0,PhD,Married,41014.0,1.0,0.0,22-04-2013,65.0,7.0,2.0,6.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1067,3535,1965.0,Graduation,Single,66294.0,0.0,0.0,17-03-2014,68.0,251.0,108.0,334.0,65.0,92.0,117.0,1.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1068,247,1971.0,Graduation,Married,36715.0,1.0,0.0,17-11-2012,16.0,172.0,10.0,125.0,21.0,13.0,16.0,6.0,7.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10-19,1.0,Ya
1069,8707,1956.0,Graduation,Married,79456.0,0.0,0.0,22-08-2012,12.0,565.0,42.0,548.0,64.0,83.0,99.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10-19,1.0,Ya
1070,9523,1982.0,Graduation,Married,40479.0,1.0,0.0,17-08-2013,95.0,5.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1071,6072,1970.0,Master,Single,75345.0,0.0,0.0,02-02-2013,16.0,918.0,57.0,842.0,99.0,38.0,133.0,1.0,5.0,8.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10-19,2.0,Ya
1072,6295,1977.0,Graduation,Married,54233.0,0.0,1.0,04-02-2013,46.0,652.0,8.0,158.0,21.0,0.0,142.0,4.0,11.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40-49,0.0,Tidak
1073,10914,1970.0,Graduation,Single,24163.0,1.0,1.0,12-10-2013,3.0,4.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-9,0.0,Tidak
1074,1509,1958.0,PhD,Married,84460.0,0.0,0.0,04-01-2013,80.0,152.0,27.0,103.0,106.0,54.0,81.0,0.0,9.0,9.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,80-89,5.0,Ya
1075,5577,1983.0,Graduation,Married,43776.0,1.0,0.0,03-05-2014,77.0,8.0,0.0,9.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1076,7348,1958.0,PhD,Single,71691.0,0.0,0.0,17-03-2014,0.0,336.0,130.0,411.0,240.0,32.0,43.0,1.0,4.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0-9,1.0,Ya
1077,1127,1973.0,PhD,Married,85844.0,0.0,0.0,29-05-2014,62.0,938.0,19.0,843.0,25.0,95.0,38.0,1.0,6.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60-69,1.0,Ya
1078,1833,1974.0,PhD,Single,39190.0,1.0,0.0,26-04-2014,91.0,68.0,8.0,18.0,19.0,8.0,12.0,2.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1079,4944,1959.0,Graduation,Married,71367.0,0.0,0.0,23-08-2013,24.0,227.0,23.0,389.0,42.0,21.0,75.0,1.0,4.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-29,0.0,Tidak
1080,9080,1972.0,PhD,Single,38578.0,1.0,1.0,22-06-2013,2.0,38.0,4.0,22.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-9,0.0,Tidak
1081,6466,1965.0,PhD,Married,57236.0,1.0,1.0,12-03-2014,22.0,105.0,0.0,9.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-29,0.0,Tidak
1082,9964,1979.0,Graduation,Single,61825.0,0.0,1.0,07-08-2013,56.0,162.0,50.0,100.0,55.0,30.0,27.0,1.0,4.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50-59,0.0,Tidak
1083,4790,1958.0,Graduation,Divorced,79803.0,0.0,1.0,02-06-2014,54.0,574.0,8.0,216.0,21.0,16.0,33.0,1.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50-59,0.0,Tidak
1084,10245,1986.0,Master,Single,80910.0,0.0,0.0,31-10-2012,71.0,160.0,80.0,369.0,67.0,39.0,41.0,1.0,3.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1085,1109,1982.0,Master,Married,27590.0,1.0,0.0,23-04-2013,38.0,6.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30-39,0.0,Tidak
1086,6001,1979.0,Graduation,Married,56775.0,0.0,1.0,02-01-2013,62.0,614.0,35.0,160.0,58.0,35.0,35.0,2.0,5.0,8.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1087,5538,1975.0,Graduation,Divorced,83829.0,0.0,0.0,08-10-2013,78.0,897.0,161.0,430.0,186.0,161.0,27.0,0.0,4.0,7.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,70-79,4.0,Ya
1088,10552,1979.0,Master,Married,54210.0,0.0,1.0,20-05-2013,18.0,70.0,54.0,109.0,80.0,9.0,45.0,2.0,4.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-19,0.0,Tidak
1089,1545,1986.0,Graduation,Married,38508.0,1.0,0.0,02-08-2013,95.0,120.0,19.0,206.0,25.0,19.0,54.0,6.0,7.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1090,7409,1970.0,Graduation,Married,53187.0,1.0,0.0,26-10-2013,66.0,211.0,2.0,30.0,7.0,7.0,10.0,2.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1091,4444,1972.0,Graduation,Married,30023.0,1.0,0.0,24-03-2014,28.0,11.0,0.0,16.0,7.0,6.0,21.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-29,0.0,Tidak
1092,146,1960.0,PhD,Single,76045.0,0.0,0.0,15-11-2013,78.0,760.0,53.0,400.0,17.0,93.0,0.0,1.0,4.0,5.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70-79,1.0,Ya
1093,6271,1952.0,PhD,Married,50870.0,0.0,1.0,19-06-2014,13.0,53.0,0.0,8.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-19,0.0,Tidak
1094,10065,1970.0,Master,Married,15315.0,0.0,0.0,03-08-2013,27.0,7.0,4.0,13.0,15.0,8.0,17.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-29,0.0,Tidak
1095,4741,1974.0,Master,Married,65463.0,1.0,0.0,30-01-2014,17.0,391.0,32.0,70.0,21.0,32.0,16.0,2.0,6.0,2.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10-19,1.0,Ya
1096,246,1965.0,Graduation,Married,66480.0,1.0,1.0,31-05-2014,71.0,199.0,9.0,57.0,20.0,21.0,6.0,7.0,4.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1097,375,1954.0,Graduation,Divorced,76773.0,0.0,0.0,25-02-2013,79.0,516.0,56.0,449.0,86.0,33.0,16.0,1.0,2.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1098,1524,1983.0,Master,Single,81698.0,0.0,0.0,01-03-2013,1.0,709.0,45.0,115.0,30.0,160.0,45.0,1.0,8.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0-9,2.0,Ya
1099,10022,1973.0,PhD,Single,54466.0,1.0,1.0,09-02-2014,78.0,12.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1100,7451,1960.0,Master,Single,98777.0,0.0,0.0,17-02-2014,23.0,1000.0,19.0,711.0,125.0,115.0,38.0,0.0,4.0,6.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20-29,1.0,Ya
1101,11010,1984.0,PhD,Single,16269.0,1.0,0.0,30-08-2013,75.0,19.0,3.0,18.0,3.0,1.0,0.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1102,4356,1971.0,Graduation,Married,71819.0,0.0,1.0,28-08-2013,70.0,1224.0,28.0,140.0,0.0,14.0,168.0,3.0,3.0,3.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,70-79,2.0,Ya
1103,3885,1983.0,PhD,Married,33569.0,1.0,0.0,16-10-2013,10.0,16.0,2.0,18.0,3.0,0.0,24.0,1.0,1.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10-19,2.0,Ya
1104,1175,1983.0,Master,Married,36262.0,0.0,0.0,20-09-2013,24.0,88.0,39.0,54.0,64.0,28.0,153.0,1.0,3.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20-29,2.0,Ya
1105,880,1966.0,Basic,Married,22634.0,0.0,0.0,16-01-2013,47.0,2.0,23.0,11.0,8.0,6.0,46.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40-49,0.0,Tidak
1106,2320,1978.0,Master,Married,47025.0,0.0,1.0,12-09-2013,98.0,508.0,11.0,59.0,23.0,5.0,29.0,5.0,11.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1107,850,1968.0,Graduation,Single,70566.0,0.0,1.0,06-10-2013,4.0,381.0,28.0,215.0,84.0,28.0,21.0,2.0,6.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-9,0.0,Tidak
1108,4713,1979.0,PhD,Married,31605.0,1.0,0.0,22-11-2012,15.0,74.0,0.0,42.0,2.0,1.0,6.0,2.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-19,0.0,Tidak
1109,675,1973.0,Master,Divorced,52034.0,1.0,1.0,17-05-2013,67.0,146.0,0.0,93.0,7.0,13.0,73.0,5.0,4.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1110,5025,1979.0,Graduation,Single,48526.0,1.0,0.0,24-12-2013,32.0,23.0,17.0,23.0,43.0,20.0,9.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30-39,0.0,Tidak
1111,2308,1954.0,Graduation,Married,46734.0,0.0,1.0,18-11-2012,40.0,110.0,5.0,137.0,26.0,23.0,29.0,2.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40-49,0.0,Tidak
1112,5995,1962.0,Graduation,Divorced,39552.0,1.0,1.0,18-12-2012,54.0,165.0,3.0,147.0,4.0,24.0,41.0,7.0,6.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50-59,1.0,Ya
1113,6749,1966.0,Graduation,Single,86358.0,1.0,1.0,08-08-2012,78.0,957.0,47.0,494.0,82.0,47.0,95.0,4.0,5.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1114,1010,1977.0,Graduation,Married,46931.0,2.0,1.0,24-04-2014,94.0,41.0,0.0,17.0,3.0,1.0,16.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1115,8977,1985.0,Basic,Single,16581.0,0.0,0.0,12-01-2013,51.0,1.0,3.0,4.0,2.0,3.0,11.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50-59,0.0,Tidak
1116,4756,1952.0,Master,Divorced,63998.0,0.0,0.0,20-12-2013,42.0,176.0,29.0,818.0,0.0,33.0,112.0,1.0,7.0,6.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40-49,1.0,Ya
1117,3412,1951.0,Master,Married,67381.0,0.0,1.0,15-01-2013,67.0,815.0,8.0,53.0,11.0,0.0,70.0,4.0,2.0,2.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60-69,1.0,Ya
1118,606,1967.0,Graduation,Single,25930.0,1.0,1.0,10-10-2013,87.0,6.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1119,5961,1978.0,Graduation,Married,42693.0,1.0,0.0,07-06-2014,29.0,8.0,4.0,20.0,6.0,3.0,16.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-29,0.0,Tidak
1120,2975,1976.0,Graduation,Married,85606.0,0.0,1.0,12-11-2012,89.0,717.0,42.0,864.0,219.0,30.0,84.0,2.0,6.0,7.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80-89,1.0,Ya
1121,2894,1985.0,Graduation,Single,72903.0,0.0,0.0,29-10-2013,74.0,1067.0,138.0,750.0,0.0,19.0,39.0,1.0,7.0,5.0,8.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,70-79,4.0,Ya
1122,7613,1974.0,Master,Married,49669.0,1.0,0.0,24-05-2014,97.0,166.0,5.0,107.0,11.0,8.0,29.0,2.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1123,10542,1968.0,PhD,Married,36778.0,1.0,1.0,05-08-2012,63.0,29.0,4.0,34.0,2.0,4.0,4.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1124,8015,1962.0,PhD,Divorced,85696.0,0.0,0.0,03-05-2013,88.0,714.0,76.0,395.0,116.0,0.0,12.0,1.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80-89,1.0,Ya
1125,10617,1989.0,Master,Divorced,10979.0,0.0,0.0,22-05-2014,34.0,8.0,4.0,10.0,2.0,2.0,4.0,2.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30-39,0.0,Tidak
1126,11166,1961.0,Graduation,Married,49678.0,0.0,1.0,02-02-2013,81.0,229.0,5.0,56.0,3.0,2.0,20.0,2.0,6.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1127,849,1953.0,Master,Married,56129.0,0.0,1.0,20-06-2013,65.0,320.0,48.0,133.0,39.0,72.0,48.0,4.0,6.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1128,523,1989.0,Graduation,Married,37155.0,1.0,0.0,31-01-2013,51.0,23.0,0.0,26.0,7.0,15.0,3.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50-59,0.0,Tidak
1129,4066,1978.0,Master,Divorced,21282.0,1.0,0.0,11-05-2014,76.0,1.0,5.0,8.0,4.0,8.0,20.0,2.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1130,8414,1962.0,PhD,Single,33419.0,0.0,1.0,17-08-2013,76.0,56.0,0.0,12.0,0.0,0.0,18.0,2.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1131,819,1945.0,Graduation,Widow,63285.0,0.0,0.0,05-11-2013,84.0,508.0,124.0,249.0,50.0,38.0,134.0,1.0,6.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1132,4961,1974.0,Master,Married,21255.0,1.0,0.0,21-01-2014,56.0,29.0,0.0,25.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50-59,0.0,Tidak
1133,749,1981.0,Graduation,Married,42162.0,1.0,0.0,19-11-2013,31.0,46.0,7.0,59.0,2.0,4.0,27.0,2.0,3.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,30-39,2.0,Ya
1134,5430,1956.0,Graduation,Married,54450.0,1.0,1.0,14-09-2012,0.0,454.0,0.0,171.0,8.0,19.0,32.0,12.0,9.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-9,0.0,Tidak
1135,7755,1954.0,PhD,Married,57744.0,0.0,1.0,12-11-2013,91.0,350.0,3.0,39.0,0.0,0.0,19.0,2.0,9.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1136,10525,1986.0,Graduation,Single,26576.0,1.0,0.0,13-10-2012,40.0,10.0,0.0,8.0,0.0,0.0,9.0,1.0,1.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,40-49,2.0,Ya
1137,1453,1943.0,PhD,Widow,57513.0,0.0,0.0,06-07-2013,59.0,735.0,40.0,183.0,52.0,20.0,30.0,2.0,9.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50-59,0.0,Tidak
1138,8310,1964.0,Graduation,Married,68142.0,0.0,1.0,29-08-2012,96.0,897.0,126.0,196.0,91.0,112.0,37.0,3.0,10.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1139,10710,1979.0,Graduation,Married,7500.0,0.0,1.0,29-08-2012,61.0,5.0,2.0,3.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1140,5031,1974.0,Graduation,Married,83145.0,0.0,0.0,22-09-2012,14.0,777.0,35.0,731.0,39.0,137.0,114.0,1.0,5.0,9.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10-19,2.0,Ya
